,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
160,GO_Biological_Process_2023,Positive Regulation Of Spindle Assembly (GO:1905832),3/6,0.00180322399185,0.0333428436256985,0,0,20.568500539374327,129.95547042398627,STIL;SPAG5;SASS6
161,GO_Biological_Process_2023,Regulation Of Spindle Organization (GO:0090224),5/20,0.0018587570664653,0.0341575295485631,0,0,6.866666666666666,43.17655117480887,TPX2;STIL;BORA;SASS6;TACC3
162,GO_Biological_Process_2023,Establishment Of Mitotic Spindle Orientation (GO:0000132),6/29,0.0018833013910955,0.0342825396594981,0,0,5.377470355731226,33.74216909695378,SAPCD2;PLK1;SPDL1;CENPA;NDC80;MAD2L1
163,GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),11/85,0.0019001071695724,0.0342825396594981,0,0,3.0726112401846897,19.252505743569557,HCK;LAMA5;SEMA7A;FYB2;TEC;ITGA3;ITGA8;ILK;ITGA6;ITGA5;CDH17
164,GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),11/85,0.0019001071695724,0.0342825396594981,0,0,3.0726112401846897,19.252505743569557,BARD1;CDT1;MYOCD;DUSP1;GPER1;RPS6KA2;GMNN;PLK1;BRCA1;TENT5B;MAD2L1
165,GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),7/40,0.0022330939000722,0.0400477140994876,0,0,4.3750287271414035,26.70678210568669,AVEN;RBL1;GPNMB;FHL1;FBXO5;INHBA;E2F7
166,GO_Biological_Process_2023,DNA Geometric Change (GO:0032392),6/30,0.0022627939776801,0.0403373513266686,0,0,5.153138528138528,31.388565284340913,RECQL4;BLM;MCM8;HMGB2;HMGB3;DNA2
167,GO_Biological_Process_2023,"Negative Regulation Of Gene Expression, Epigenetic (GO:0045814)",8/51,0.0022831371915155,0.0404577346377482,0,0,3.8393784997225446,23.351886419089393,SUV39H2;HELLS;UHRF1;CHEK1;HMGA2;LMNB1;EZH2;PHF19
168,GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),40/537,0.0023578453554968,0.0410286197326704,0,0,1.6795605091221486,10.161352941124738,BLM;TES;NOTCH4;GMNN;FHL1;ARHGDIG;BRCA1;ETS1;RERG;RND1;GPNMB;MYC;RPS6KA2;GPER1;DACT2;PLXNC1;CCN2;HRAS;MYBL1;E2F7;BARD1;CDT1;TGFB2;MYOCD;DUSP1;TGFB3;CDC6;INHBA;NGF;TENT5B;EREG;NME1;FABP3;IL6;MYO1C;FABP7;CHMP4C;SINHCAF;EEF1E1;CDKN3
169,GO_Biological_Process_2023,Regulation Of Macrophage Cytokine Production (GO:0010935),4/13,0.0023704812206984,0.0410286197326704,0,0,9.148548116150709,55.29988387673891,SEMA7A;TGFB2;TGFB3;PLCG2
170,GO_Biological_Process_2023,Cardiocyte Differentiation (GO:0035051),4/13,0.0023704812206984,0.0410286197326704,0,0,9.148548116150709,55.29988387673891,GREM1;MYOCD;TGFB2;ASB2
171,GO_Biological_Process_2023,Secondary Palate Development (GO:0062009),4/13,0.0023704812206984,0.0410286197326704,0,0,9.148548116150709,55.29988387673891,TGFB2;TGFB3;LEF1;LRRC32
172,GO_Biological_Process_2023,G1/S Transition Of Mitotic Cell Cycle (GO:0000082),9/63,0.0024211221406234,0.041662893714659,0,0,3.4411871154542166,20.728073700849976,DBF4;CCNE2;CCNE1;MYC;RCC1;CDC7;BCAT1;POLE;CDKN3
173,GO_Biological_Process_2023,rRNA Processing (GO:0006364),12/101,0.002523170583044,0.0431694185386333,0,0,2.787838730998017,16.677517583441325,NOP56;EBNA1BP2;NOP58;DKC1;DIS3;MRTO4;NHP2;NOLC1;MPHOSPH10;RRP12;EXOSC2;WDR55
174,GO_Biological_Process_2023,Regulation Of Centrosome Duplication (GO:0010824),6/31,0.0026971147823592,0.0456210835629736,0,0,4.9467532467532465,29.262878343669406,GEN1;STIL;CEP295NL;CEP295;CCNF;CHMP4C
175,GO_Biological_Process_2023,Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087),6/31,0.0026971147823592,0.0456210835629736,0,0,4.9467532467532465,29.262878343669406,MTBP;RRM1;STIL;RRM2;SASS6;CDC6
176,GO_Biological_Process_2023,DNA Integrity Checkpoint Signaling (GO:0031570),7/42,0.0029815978895065,0.0498356333835614,0,0,4.1245937161430115,23.985732999404753,CDT1;CDC45;CHEK1;DONSON;CLSPN;CDC6;DNA2
177,GO_Biological_Process_2023,Glycine Metabolic Process (GO:0006544),3/7,0.0030467199448465,0.0498356333835614,0,0,15.425566343042073,89.37094476075141,GCSH;SHMT2;SHMT1
178,GO_Biological_Process_2023,Histone H2A K63-linked Deubiquitination (GO:0070537),3/7,0.0030467199448465,0.0498356333835614,0,0,15.425566343042073,89.37094476075141,BARD1;DEPDC1B;BRCA1
179,GO_Biological_Process_2023,Negative Regulation Of DNA-templated DNA Replication (GO:2000104),3/7,0.0030467199448465,0.0498356333835614,0,0,15.425566343042073,89.37094476075141,CDT1;GMNN;FBXO5
180,GO_Biological_Process_2023,Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902425),3/7,0.0030467199448465,0.0498356333835614,0,0,15.425566343042073,89.37094476075141,INCENP;BIRC5;CDCA8
181,GO_Biological_Process_2023,Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423),3/7,0.0030467199448465,0.0498356333835614,0,0,15.425566343042073,89.37094476075141,INCENP;BIRC5;CDCA8
