,log2FC_Treat_6h_vs_Control,padj_Treat_6h_vs_Control,log2FC_Treat_24h_vs_Control,padj_Treat_24h_vs_Control,log2FC_Treat_72h_vs_Control,padj_Treat_72h_vs_Control,Cluster,C_1,C_2,T_6_1,T_6_2,T_24_1,T_24_2,T_72_1,T_72_2
Stard4,0.13148533243827848,0.6183834839866996,-0.17350745423656322,0.49490181560298024,-0.9946895582925762,6.940493918257389e-11,1.0,4.640506001865738,4.690120793490991,4.784548660807912,4.782442797821399,4.393807417962843,4.628567669909589,3.7087348865342795,3.630496363540117
Ssh2,0.16334417574556234,0.5922002496469243,0.27179666727119517,0.1565881984215,0.3196872461369176,0.09063129752576639,,4.309372038651741,4.3125256120729505,4.55929145408599,4.349722569485125,4.536110876150745,4.637839307987591,4.722517080923907,4.368571030522532
Timm17b,0.19748394128538038,0.401924626156962,0.10307636379573742,0.7383717248460882,0.07078617901595675,0.7280467586374881,,4.43140030925773,4.363105818054801,4.520742087720659,4.636575859735054,4.541183588284207,4.488678113339888,4.411976128334985,4.406210593907743
Chchd1,-0.11075069567020199,0.7499605728333829,-0.07162903684625822,0.8533681629664185,-0.3110694406834892,0.10187989313069576,,4.685405616441161,4.475245225264205,4.46276492908633,4.483296938357192,4.581135690975272,4.490385199624978,4.363242580542401,4.085038289950458
Sptssa,0.010819767302264555,0.9843992374632868,0.10510911073744093,0.7425568029020164,-0.10706852747269721,0.6056818119161772,,4.379028162898199,4.587498164530053,4.501074124557614,4.4724752754680015,4.569596840688044,4.634755377804256,4.372743151371103,4.276049780754631
Hfe,-0.21433586302652968,0.4898237797643676,0.20178890387258694,0.4765651218687704,1.0942021226852718,1.4363678809258402e-16,3.0,4.189807775687322,4.124588340821955,3.8129475916473394,4.074771257650993,4.227548980125182,4.493793324328363,5.054288280030566,5.244575258182027
Polr1f,0.01567768454579531,0.975152080656965,-0.0531795558219465,0.8973412879475348,0.04068303555918853,0.8503889610644443,,4.539141818679974,4.417506034667719,4.3888023355485135,4.582245930454501,4.386310059377979,4.507345878010731,4.485629222805896,4.439266508216624
Mcts1,0.01798083654747914,0.969496001907884,-0.185558363971721,0.4396508224126596,-0.19127070908902538,0.2808693681713817,,4.4831787011109645,4.649943404927858,4.593464330628466,4.558564061825615,4.406834767573995,4.407885047012822,4.27682433380044,4.378073384179522
Btrc,-0.010084566327758381,0.9858052333057058,0.10231107077443656,0.7495834382685763,0.5335720955027954,0.00023059565671479,,4.312167958414788,4.345797235072296,4.310842031158521,4.311775563742673,4.496615926658849,4.389706176485856,4.681822881257053,4.878774287500474
Mtrr,0.33817717320988827,0.029977802970388177,-0.18880019727185893,0.41626778242673784,-0.7977057791051269,1.2360998730344486e-06,4.0,4.634933595062965,4.511918259466962,4.8720645371644355,4.916237986635305,4.443420383181613,4.384207545429669,3.854190314397101,3.6712595630214677
Mynn,-0.08106477980902627,0.8389107305931988,-0.09257459674155541,0.785484261580798,0.2995255583895763,0.052447612368379276,,4.481937673725508,4.410123405991943,4.275494890548549,4.445060566425836,4.42524354508789,4.328036880267756,4.700051047352681,4.653171464229754
Jade2,-0.3096094481157303,0.16814592740797704,0.4279842456951602,0.006044868813903922,0.7008218887143902,7.764322902913984e-07,,4.313563889000226,4.1733722505856425,3.927221608079377,3.968387367947804,4.6764280890665075,4.671334452204425,4.880042425284066,4.8407931512227
Trim11,-0.007768652195036889,0.9892357134468068,0.08135387142181477,0.8175137494622707,0.39129582975538557,0.017828033687071726,,4.398891177806168,4.334141727009686,4.44976575541495,4.24763571044475,4.510476270288663,4.415092938186273,4.515098817537877,4.8407931512227
Gins4,-0.05801994961570282,0.8890548230758899,-0.14320807858417295,0.582480251918891,-0.5332772008733352,0.0004620866014946541,,4.595312194688241,4.674800077971093,4.510047360460162,4.630098351381272,4.579492923394055,4.448847072760144,4.093623886962572,4.047418699072649
Zfp64,0.16675168283410707,0.5474630991637675,0.1431605205973613,0.6182673193540409,0.04597546103504523,0.8336189742658685,,4.440373114319644,4.347730697617809,4.613586150389524,4.477896253557402,4.64692759308403,4.448847072760144,4.294926889711392,4.4680268922034925
Rp9,-0.2463413384023615,0.24247031273826503,-0.02179240977576635,0.9644936066532751,0.10850229197408036,0.5715768599719449,,4.495530610898002,4.527354320215054,4.258556447599314,4.279027337451769,4.525911627215729,4.490385199624978,4.441167801538926,4.66874091906544
Slc25a32,0.453238552744311,0.0057375511023895235,-0.10401471145790808,0.7831493202543048,-0.061733050788882034,0.7979765815650457,,4.518711820784837,4.253934800182754,4.835409817934233,4.80992638466359,4.270944051379789,4.356395567947063,4.370848035738135,4.179361581949455
Pepd,-0.025332474457268078,0.9571034961006032,0.07871079719000608,0.8171390147157076,-0.2825201553854038,0.0866631912484322,,4.534360723083308,4.508465478833184,4.444158624651074,4.534486958022163,4.547919577711144,4.678839738443815,4.210555208449422,4.181533897592913
Irx2,-0.14392364802217983,0.6380009419124355,-0.067793463931919,0.8614784557830365,0.29843614678334496,0.051509640797121344,,4.398891177806168,4.510192902085908,4.316990845655725,4.301621368930247,4.388188054880966,4.425837699797449,4.671082446385945,4.694829375089808
Tk1,-0.04278593353764474,0.9186552497608229,-0.14378077965667294,0.5588349920038782,-1.7353928412789872,6.358843964689897e-28,1.0,4.696147991862285,4.8568806366378485,4.689800517237126,4.764811046350703,4.667177147714601,4.645520415012705,3.0745859418928725,3.138858125949944
Tpgs2,0.26531265697106404,0.16919025151081513,0.044236692039663815,0.9167231870027839,-0.31212096345025536,0.1119472790062632,,4.385679600173441,4.551042430906979,4.699246492331265,4.730402421831189,4.559632407260754,4.497193416880485,4.26462852653485,3.9462874398507783
Pptc7,-0.009591072512644482,0.9858052333057058,0.05418997784726222,0.8878175108406796,-0.21400014540656928,0.21059435775241214,,4.512647523227433,4.510192902085908,4.548879729926889,4.437661132745739,4.594210921917799,4.568421703996255,4.258491742322428,4.243148975691712
Plekhm3,-0.08246367344539926,0.8564432806373208,0.02899621225015433,0.9511308936390428,0.2454256807389422,0.158878252301218,,4.4631930067282495,4.393373053391541,4.486599838537815,4.182725865098689,4.491383774028925,4.459344263443882,4.701559716157779,4.503189395183521
Stk10,0.4476737562801303,0.0015903513023727556,0.11014564129897038,0.7156418310917917,-0.9433283601075254,6.532087587154016e-09,1.0,4.539141818679974,4.423018319119795,4.9010051129644125,4.91223937089199,4.667177147714601,4.545614948847495,3.481718985958452,3.604826545997533
Prickle2,-0.057577505757419406,0.9054199504758902,0.4533053254760639,0.004605773232747426,0.6260627674222717,3.021620908741784e-05,,4.262439456233659,4.1668162412674485,4.086870752694008,4.2198659290558185,4.582776590097739,4.746115793077974,4.828500995383954,4.681076625691756
Zfp334,0.14067324225526123,0.6515270243730172,0.014496803611780353,0.9822152440444389,0.451955758714611,0.0018873813092707295,,4.289647397469418,4.376425934716767,4.390746955943825,4.524043908137601,4.277038151043554,4.4453309672936525,4.674159309848545,4.741220940324312
Atxn3,0.04896432241857993,0.9123071229464116,0.1288980574499497,0.6398697091594661,-0.08231524456932067,0.6854543748173616,,4.494300167963369,4.398978140863968,4.502873242212197,4.4724752754680015,4.594210921917799,4.586091746414782,4.308851275789603,4.318123897477567
Edc3,0.09477436681959309,0.7844291724314134,0.0763593843572729,0.835460184660176,-0.057790881106177173,0.779989995255117,,4.43396966740558,4.464593681300004,4.4992727605057,4.563671575696107,4.621608457820748,4.454105215404636,4.34598228164971,4.3279632497607325
Cinp,0.11984559252460246,0.6890121542896367,0.006375522121648802,0.9915977101136166,-0.5061342222823566,0.0014365006219038683,,4.49798835298203,4.590767093329213,4.620231537273386,4.6811219222191855,4.643786895053758,4.488678113339888,3.925642451080343,4.087357259204367
Fbrsl1,0.06785448854685044,0.8709777410714442,0.047069086178189834,0.9078889442062124,0.11883611248113694,0.5233155782111546,,4.409374015588149,4.437615600282646,4.541896600369793,4.415232364108464,4.527616517159067,4.443569695814006,4.492617596498182,4.466246068068593
Zfp574,-0.04156553293024706,0.9285731263604966,-0.09040157526597822,0.8367898407743265,0.28292770983147325,0.07193887023804031,,4.371005746386462,4.508465478833184,4.351347623362805,4.432086545253585,4.551275815061557,4.168722133912446,4.625714397684437,4.681076625691756
Zfp60,0.02056783221932029,0.9674600574073885,0.1552826373832403,0.5713039299398484,0.7904626031031865,5.246020744634258e-09,,4.2004102995228925,4.249804975578193,4.173007867054091,4.297539594873839,4.374990457530738,4.404267551957439,4.945170549764469,4.902673090223488
Ninj1,0.012326051647824635,0.9799325898282121,0.06831882975786674,0.858985758358538,-0.12602297217181485,0.5390984388806904,,4.485657557816443,4.475245225264205,4.540145523810069,4.426490333920089,4.656308871223288,4.4663001967242435,4.141094886740177,4.4537183669489755
Ddias,0.07963294240339464,0.8287135806188457,0.04709591283015395,0.9033222978531656,-1.3249571092000252,8.671627829391879e-16,1.0,4.713171131669892,4.562742211249806,4.736423809117797,4.684251764940895,4.690194219137696,4.720162710156946,3.4170729540520486,3.2712190448220317
Sntb1,-0.6944731471141623,6.712928752187499e-06,0.005490678791933808,0.9923879589536524,0.07549414001355222,0.724025624022579,,4.6438391438870275,4.505004414882447,3.940557999676285,3.8837935604114113,4.6007043661254805,4.6019697518126295,4.697028968498912,4.476898188336805
Mrs2,0.04182758318789548,0.9208261900850767,0.09340490135727236,0.7554433783937554,-0.7167003895863596,2.6325245740341657e-06,,4.554571851125015,4.582580841299528,4.615250369018091,4.585597542646229,4.631155281181805,4.718707091184552,3.8129102686040244,3.8566875461299928
Gm12183,-0.23864373580392836,0.2570444672264629,-0.15267383114059097,0.5341384882924788,-0.21315437776083562,0.20000138128279063,,4.602182180565755,4.607001548391083,4.417699953017604,4.317833951721839,4.513920649449455,4.438272943331157,4.361334935552,4.326000740426768
Cks2,-0.124491766066212,0.676065385778121,0.24435877140051793,0.19751825757745553,-1.547941022389887,2.484176008573897e-20,1.0,4.634933595062965,4.6794134001168715,4.46461242930463,4.592277498087674,4.801483715695362,5.010430577781557,3.2702723503634212,3.0417567867467974
Ttf2,0.12785097221830982,0.6488358383055093,-0.06751813558012898,0.847764573853108,-0.9260523958948198,1.153452045296806e-09,1.0,4.622598006847393,4.60538629904335,4.774157665442473,4.682687692331272,4.595837025001834,4.539031958799093,3.641159108388709,3.7288383085077106
Dusp16,-0.047374678638946344,0.9199649247839279,0.1258377729588598,0.6782175777415032,-0.3154400053109909,0.09079324233301056,,4.404142117909465,4.627836861378442,4.515404634096168,4.41146010010996,4.721813387383133,4.587687433823255,4.266668334058489,4.045034582436836
Mpv17l2,0.12410567721706178,0.6718743286921206,-0.19055667434578144,0.38997829423940195,-0.3807458324380436,0.025858311176547837,,4.563985876618516,4.552719648386347,4.610251942765583,4.727371219399395,4.388188054880966,4.400640963384195,3.981354788215489,4.286179288902254
Tmem256,-0.06148109946636425,0.8796304843800529,-0.15981010687606517,0.5102172349439249,-0.5475112305491621,0.0003568747156188596,,4.58031403807446,4.680947901740812,4.581595678803629,4.544854958081142,4.468489247309226,4.520772304077393,4.079768816129854,4.025818472163428
Fam118a,0.10381856730217288,0.7265693203983046,-0.2613421900057248,0.16547190285973287,-1.0471651905712014,3.0314111965099713e-12,4.0,4.6993551684851065,4.660870933125928,4.748606356624909,4.7969730853248285,4.522495791190325,4.37129531433575,3.625349297018299,3.6494533650246184
Fitm2,0.21268482918379863,0.3187424815669857,-0.003819412553435556,0.9931237903418186,-0.3864268872594172,0.01981833494548656,,4.43396966740558,4.559409087408616,4.673918473957993,4.710584798445078,4.496615926658849,4.524109477150924,4.111892733304389,4.03305454085769
Znrf2,-0.06233343179822728,0.8833526454771541,0.11026321662018759,0.7026127053771477,-0.20067168222987955,0.2589819373082361,,4.449290458011911,4.549363261294372,4.430989943674241,4.432086545253585,4.659422456565424,4.584494292147863,4.284897969786831,4.215853334786742
Pdk2,0.011556708475519203,0.9858052333057058,0.16613325522996092,0.582480251918891,1.0265113285379857,2.728913732066368e-13,,4.029164356818113,4.253934800182754,4.045501395019329,4.241274578657972,4.3130718603011005,4.322297631076019,4.992773257742034,5.143452691368163
Pbk,-0.04584492466948059,0.9126719217102677,-0.2075717985957383,0.2977700605919214,-2.0167239573761675,1.4800033320840883e-36,1.0,4.74248668487816,4.8663527511896625,4.670720976322633,4.829847599956066,4.579492923394055,4.6637899171829655,2.8804566163939764,2.8906185502198993
Focad,0.13915175428300727,0.6437457687222636,0.019616538953061622,0.9711483617187925,-0.02711922834340475,0.9044500197060309,,4.3870062156157505,4.492824882145021,4.616912670101608,4.510001202369441,4.448829074990652,4.502278577975917,4.408285285063248,4.302240007333444
Taf5l,0.05788639908884811,0.8916122698105968,-0.09650925133858577,0.7479348500951354,-0.813514803165881,1.3340718376330647e-07,,4.58725564393064,4.65931491604538,4.756168537249921,4.57888651379503,4.513920649449455,4.5812940673571605,3.7087348865342795,3.8836229818728913
Inka2,-0.07365356259335933,0.8479295575338518,0.22596489848268855,0.2304958057681391,-0.44506553193231413,0.005012108927866857,,4.475716472862346,4.547682134999009,4.398499331343377,4.467033851007901,4.751295971564628,4.740388654345839,4.034995444350332,4.030646548338839
Gjc1,-0.006999581738675506,0.989116856787783,-0.04939607137386936,0.9060997156998778,-0.4569788493733672,0.0033728105767920707,,4.593014910276459,4.540937971440779,4.527828113734028,4.57888651379503,4.432541784935012,4.636298166928662,4.02056284836817,4.132970654901992
Blvrb,0.06631889582232832,0.8728601782253501,0.0014748024646735456,0.9969835508572813,0.2194565998530539,0.23262003758594396,,4.414587008457223,4.383982575205198,4.417699953017604,4.4922533938503415,4.529319394744197,4.3010561950639845,4.666454812183324,4.424668415281694
Sdad1,0.2028031195410236,0.3870601061902702,0.02364089782250325,0.9593008741383584,-0.5696377165991539,0.0003010562195233111,,4.523544971930142,4.508465478833184,4.7977994756570155,4.6005841813835575,4.581135690975272,4.53241879294802,3.8460282569356075,3.9940358777516773
Gorasp1,0.2587539280189646,0.18791553241648587,0.04911901548937062,0.9126657438161866,0.2356094509430316,0.1558890140714507,,4.345303060637359,4.334141727009686,4.557561376411983,4.6005841813835575,4.517356824869137,4.28344116438409,4.4501703798231205,4.564399750724136
Rngtt,-0.18360422916823071,0.4728407030069149,-0.08940762554018028,0.7974735016501433,-0.29859911774946307,0.060854228700241375,,4.576830669868466,4.602150364876847,4.31289454919648,4.494038031873956,4.635905106386414,4.3988242447190595,4.25026854481879,4.245227404463257
Angptl4,-0.9203439420674151,1.27026018402927e-07,-0.3949335246124041,0.03966316400534191,1.3097905740047768,5.685643805371877e-23,2.0,4.266769706959641,4.2205603738109305,3.2699914572551605,3.488492279430577,3.9483593923271405,3.831586948637262,5.292155551337773,5.595990829119238
Jtb,0.01446202313845019,0.9775945654024145,-0.009415549631951911,0.9901666335138856,-0.3873570613534602,0.028389522457365646,,4.618086058466212,4.444859225798281,4.434764705390765,4.6430244148876785,4.412382106767504,4.665301983804198,4.2063105508658944,4.0063429520078255
Wrnip1,0.14549031217006794,0.60565884337875,-0.10237742980904696,0.7828048212187197,-0.20416185729169,0.25234333893141064,,4.43396966740558,4.564405889860907,4.653006929703335,4.607195262901353,4.559632407260754,4.2656083962758755,4.274798845336526,4.220086424969801
Dock6,0.1330615383180505,0.6726600456486783,0.17944486293456885,0.46839366101481067,0.2985487959775749,0.06997599556436374,,4.354825829008939,4.2845373165384215,4.455351178033049,4.424620095792646,4.566283003948993,4.4523546296797845,4.44837435272562,4.64532327095695
Adamts10,0.07445610439288006,0.864329717720992,0.08902799410288882,0.8077160141101497,0.8375967908241663,1.6352673304258204e-08,,4.151292566406523,4.258052836585958,4.27759828087949,4.2560738237789515,4.326845458113401,4.285409044734696,4.789308999519386,5.097024382263719
Ube2e1,-0.16229543965133006,0.538986063608931,-0.09652829729740142,0.765923587598856,-0.18641475711031685,0.2833978982507559,,4.5557519692158595,4.569385445507773,4.430989943674241,4.3673549401924365,4.574553367224868,4.39700523545999,4.361334935552,4.292223030203987
Sort1,-0.4631376736443088,0.029095839679725084,0.2565317455324656,0.2631627575045446,1.357139203793193,8.965037408523497e-25,3.0,3.9877939540358707,4.1358213340461445,3.682501291905557,3.561795051988555,4.311093424828948,4.331850401313003,5.359644275538607,5.249760606876129
Faap20,-0.050733615281693324,0.9122700610473488,0.02066267470408739,0.9704811743935194,0.3687888784600561,0.014457481002367812,,4.337090358203721,4.426681509267074,4.308786588848272,4.341816250993027,4.361671014692933,4.473222752935574,4.697028968498912,4.656298826164371
Mtmr1,-0.04324993628213876,0.9251535358486004,0.11955412919038645,0.6869617315807874,0.45188994612345956,0.0024981402540179658,,4.357535114638808,4.304584207692396,4.262809738990712,4.303657933445405,4.4702633215595355,4.457600027159681,4.754847065952211,4.656298826164371
